recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 07:42:28,FALSE,FALSE,10.38,7.68,980,Sample note 1 at 2025-12-06 07:42:28,telemetry_20251206_075128.csv
2025-12-06 07:43:28,FALSE,FALSE,10.34,-7.58,33,Sample note 2 at 2025-12-06 07:43:28,telemetry_20251206_075128.csv
2025-12-06 07:44:28,FALSE,TRUE,11.06,12.42,237,Sample note 3 at 2025-12-06 07:44:28,telemetry_20251206_075128.csv
2025-12-06 07:45:28,FALSE,FALSE,5.35,5.32,96,Sample note 4 at 2025-12-06 07:45:28,telemetry_20251206_075128.csv
2025-12-06 07:46:28,TRUE,TRUE,10.51,-8.88,531,Sample note 5 at 2025-12-06 07:46:28,telemetry_20251206_075128.csv
2025-12-06 07:47:28,TRUE,FALSE,8.34,70.16,728,Sample note 6 at 2025-12-06 07:47:28,telemetry_20251206_075128.csv
2025-12-06 07:48:28,FALSE,TRUE,3.83,73.25,131,Sample note 7 at 2025-12-06 07:48:28,telemetry_20251206_075128.csv
2025-12-06 07:49:28,TRUE,TRUE,5.90,78.85,211,Sample note 8 at 2025-12-06 07:49:28,telemetry_20251206_075128.csv
2025-12-06 07:50:28,TRUE,TRUE,6.85,42.15,857,Sample note 9 at 2025-12-06 07:50:28,telemetry_20251206_075128.csv
2025-12-06 07:51:28,TRUE,FALSE,3.62,47.84,189,Sample note 10 at 2025-12-06 07:51:28,telemetry_20251206_075128.csv
