recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 07:20:33,TRUE,TRUE,10.80,46.84,650,Sample note 1 at 2025-12-06 07:20:33,telemetry_20251206_072933.csv
2025-12-06 07:21:33,FALSE,FALSE,6.92,10.41,199,Sample note 2 at 2025-12-06 07:21:33,telemetry_20251206_072933.csv
2025-12-06 07:22:33,FALSE,FALSE,3.63,41.68,438,Sample note 3 at 2025-12-06 07:22:33,telemetry_20251206_072933.csv
2025-12-06 07:23:33,FALSE,FALSE,11.61,76.26,759,Sample note 4 at 2025-12-06 07:23:33,telemetry_20251206_072933.csv
2025-12-06 07:24:33,FALSE,FALSE,10.27,-18.24,24,Sample note 5 at 2025-12-06 07:24:33,telemetry_20251206_072933.csv
2025-12-06 07:25:33,FALSE,TRUE,6.21,-16.55,62,Sample note 6 at 2025-12-06 07:25:33,telemetry_20251206_072933.csv
2025-12-06 07:26:33,FALSE,TRUE,10.52,65.75,816,Sample note 7 at 2025-12-06 07:26:33,telemetry_20251206_072933.csv
2025-12-06 07:27:33,TRUE,FALSE,10.74,23.19,779,Sample note 8 at 2025-12-06 07:27:33,telemetry_20251206_072933.csv
2025-12-06 07:28:33,FALSE,FALSE,11.39,-6.48,767,Sample note 9 at 2025-12-06 07:28:33,telemetry_20251206_072933.csv
2025-12-06 07:29:33,FALSE,TRUE,8.47,-0.30,659,Sample note 10 at 2025-12-06 07:29:33,telemetry_20251206_072933.csv
