recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 00:57:30,TRUE,FALSE,11.54,-10.63,432,Sample note 1 at 2025-12-06 00:57:30,telemetry_20251206_010630.csv
2025-12-06 00:58:30,TRUE,FALSE,11.45,39.13,774,Sample note 2 at 2025-12-06 00:58:30,telemetry_20251206_010630.csv
2025-12-06 00:59:30,TRUE,FALSE,3.60,21.61,420,Sample note 3 at 2025-12-06 00:59:30,telemetry_20251206_010630.csv
2025-12-06 01:00:30,FALSE,TRUE,11.48,38.53,535,Sample note 4 at 2025-12-06 01:00:30,telemetry_20251206_010630.csv
2025-12-06 01:01:30,FALSE,FALSE,6.77,-33.66,824,Sample note 5 at 2025-12-06 01:01:30,telemetry_20251206_010630.csv
2025-12-06 01:02:30,FALSE,FALSE,5.99,65.94,150,Sample note 6 at 2025-12-06 01:02:30,telemetry_20251206_010630.csv
2025-12-06 01:03:30,FALSE,FALSE,4.59,-30.57,998,Sample note 7 at 2025-12-06 01:03:30,telemetry_20251206_010630.csv
2025-12-06 01:04:30,FALSE,FALSE,7.38,51.23,889,Sample note 8 at 2025-12-06 01:04:30,telemetry_20251206_010630.csv
2025-12-06 01:05:30,TRUE,FALSE,7.17,31.33,44,Sample note 9 at 2025-12-06 01:05:30,telemetry_20251206_010630.csv
2025-12-06 01:06:30,FALSE,TRUE,4.55,3.67,320,Sample note 10 at 2025-12-06 01:06:30,telemetry_20251206_010630.csv
