recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 07:15:33,TRUE,TRUE,4.89,-3.91,122,Sample note 1 at 2025-12-06 07:15:33,telemetry_20251206_072433.csv
2025-12-06 07:16:33,FALSE,FALSE,6.70,49.11,848,Sample note 2 at 2025-12-06 07:16:33,telemetry_20251206_072433.csv
2025-12-06 07:17:33,FALSE,TRUE,3.68,-33.12,898,Sample note 3 at 2025-12-06 07:17:33,telemetry_20251206_072433.csv
2025-12-06 07:18:33,TRUE,FALSE,4.16,-19.67,817,Sample note 4 at 2025-12-06 07:18:33,telemetry_20251206_072433.csv
2025-12-06 07:19:33,FALSE,TRUE,8.21,29.59,375,Sample note 5 at 2025-12-06 07:19:33,telemetry_20251206_072433.csv
2025-12-06 07:20:33,TRUE,TRUE,8.53,-7.80,594,Sample note 6 at 2025-12-06 07:20:33,telemetry_20251206_072433.csv
2025-12-06 07:21:33,FALSE,TRUE,12.15,-34.38,277,Sample note 7 at 2025-12-06 07:21:33,telemetry_20251206_072433.csv
2025-12-06 07:22:33,TRUE,FALSE,5.07,69.39,526,Sample note 8 at 2025-12-06 07:22:33,telemetry_20251206_072433.csv
2025-12-06 07:23:33,FALSE,TRUE,12.46,18.48,980,Sample note 9 at 2025-12-06 07:23:33,telemetry_20251206_072433.csv
2025-12-06 07:24:33,TRUE,FALSE,12.45,32.29,927,Sample note 10 at 2025-12-06 07:24:33,telemetry_20251206_072433.csv
