recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 11:25:09,TRUE,FALSE,10.05,-47.88,298,Sample note 1 at 2025-12-06 11:25:09,telemetry_20251206_113409.csv
2025-12-06 11:26:09,FALSE,FALSE,8.10,70.55,305,Sample note 2 at 2025-12-06 11:26:09,telemetry_20251206_113409.csv
2025-12-06 11:27:09,FALSE,TRUE,5.39,13.06,528,Sample note 3 at 2025-12-06 11:27:09,telemetry_20251206_113409.csv
2025-12-06 11:28:09,TRUE,FALSE,5.33,76.08,757,Sample note 4 at 2025-12-06 11:28:09,telemetry_20251206_113409.csv
2025-12-06 11:29:09,TRUE,FALSE,6.55,19.50,434,Sample note 5 at 2025-12-06 11:29:09,telemetry_20251206_113409.csv
2025-12-06 11:30:09,FALSE,TRUE,7.20,-3.99,612,Sample note 6 at 2025-12-06 11:30:09,telemetry_20251206_113409.csv
2025-12-06 11:31:09,FALSE,TRUE,6.41,-14.28,335,Sample note 7 at 2025-12-06 11:31:09,telemetry_20251206_113409.csv
2025-12-06 11:32:09,TRUE,TRUE,11.10,37.83,770,Sample note 8 at 2025-12-06 11:32:09,telemetry_20251206_113409.csv
2025-12-06 11:33:09,FALSE,FALSE,4.58,26.71,994,Sample note 9 at 2025-12-06 11:33:09,telemetry_20251206_113409.csv
2025-12-06 11:34:09,TRUE,TRUE,10.84,-21.23,769,Sample note 10 at 2025-12-06 11:34:09,telemetry_20251206_113409.csv
