recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-09T20:55:52Z,ИСТИНА,ЛОЖЬ,3.91,-38.70,512,Sample note 1 at 2025-12-09T20:55:52Z,telemetry_20251209_210452.csv
2025-12-09T20:56:52Z,ИСТИНА,ЛОЖЬ,3.63,21.19,475,Sample note 2 at 2025-12-09T20:56:52Z,telemetry_20251209_210452.csv
2025-12-09T20:57:52Z,ИСТИНА,ЛОЖЬ,12.58,-38.40,19,Sample note 3 at 2025-12-09T20:57:52Z,telemetry_20251209_210452.csv
2025-12-09T20:58:52Z,ИСТИНА,ЛОЖЬ,10.57,-9.06,523,Sample note 4 at 2025-12-09T20:58:52Z,telemetry_20251209_210452.csv
2025-12-09T20:59:52Z,ЛОЖЬ,ИСТИНА,4.48,36.49,692,Sample note 5 at 2025-12-09T20:59:52Z,telemetry_20251209_210452.csv
2025-12-09T21:00:52Z,ЛОЖЬ,ИСТИНА,7.91,-20.11,309,Sample note 6 at 2025-12-09T21:00:52Z,telemetry_20251209_210452.csv
2025-12-09T21:01:52Z,ЛОЖЬ,ЛОЖЬ,3.67,33.35,958,Sample note 7 at 2025-12-09T21:01:52Z,telemetry_20251209_210452.csv
2025-12-09T21:02:52Z,ЛОЖЬ,ЛОЖЬ,8.45,6.52,687,Sample note 8 at 2025-12-09T21:02:52Z,telemetry_20251209_210452.csv
2025-12-09T21:03:52Z,ЛОЖЬ,ЛОЖЬ,10.12,-10.15,437,Sample note 9 at 2025-12-09T21:03:52Z,telemetry_20251209_210452.csv
2025-12-09T21:04:52Z,ЛОЖЬ,ЛОЖЬ,8.01,-45.09,157,Sample note 10 at 2025-12-09T21:04:52Z,telemetry_20251209_210452.csv
