recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-09T16:08:35Z,ИСТИНА,ИСТИНА,8.59,16.95,613,Sample note 1 at 2025-12-09T16:08:35Z,telemetry_20251209_161735.csv
2025-12-09T16:09:35Z,ЛОЖЬ,ИСТИНА,6.71,52.87,833,Sample note 2 at 2025-12-09T16:09:35Z,telemetry_20251209_161735.csv
2025-12-09T16:10:35Z,ЛОЖЬ,ЛОЖЬ,10.01,-5.68,138,Sample note 3 at 2025-12-09T16:10:35Z,telemetry_20251209_161735.csv
2025-12-09T16:11:35Z,ИСТИНА,ИСТИНА,10.37,46.41,670,Sample note 4 at 2025-12-09T16:11:35Z,telemetry_20251209_161735.csv
2025-12-09T16:12:35Z,ИСТИНА,ЛОЖЬ,4.67,68.30,670,Sample note 5 at 2025-12-09T16:12:35Z,telemetry_20251209_161735.csv
2025-12-09T16:13:35Z,ИСТИНА,ЛОЖЬ,11.67,38.25,941,Sample note 6 at 2025-12-09T16:13:35Z,telemetry_20251209_161735.csv
2025-12-09T16:14:35Z,ИСТИНА,ИСТИНА,12.32,-35.17,531,Sample note 7 at 2025-12-09T16:14:35Z,telemetry_20251209_161735.csv
2025-12-09T16:15:35Z,ИСТИНА,ЛОЖЬ,8.75,-39.53,94,Sample note 8 at 2025-12-09T16:15:35Z,telemetry_20251209_161735.csv
2025-12-09T16:16:35Z,ИСТИНА,ИСТИНА,9.32,75.64,333,Sample note 9 at 2025-12-09T16:16:35Z,telemetry_20251209_161735.csv
2025-12-09T16:17:35Z,ИСТИНА,ЛОЖЬ,5.75,24.06,610,Sample note 10 at 2025-12-09T16:17:35Z,telemetry_20251209_161735.csv
