recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-09T16:32:09Z,ИСТИНА,ИСТИНА,10.97,68.72,549,Sample note 1 at 2025-12-09T16:32:09Z,telemetry_20251209_164109.csv
2025-12-09T16:33:09Z,ЛОЖЬ,ИСТИНА,11.52,-17.05,165,Sample note 2 at 2025-12-09T16:33:09Z,telemetry_20251209_164109.csv
2025-12-09T16:34:09Z,ЛОЖЬ,ИСТИНА,9.52,76.46,760,Sample note 3 at 2025-12-09T16:34:09Z,telemetry_20251209_164109.csv
2025-12-09T16:35:09Z,ЛОЖЬ,ИСТИНА,11.95,20.97,488,Sample note 4 at 2025-12-09T16:35:09Z,telemetry_20251209_164109.csv
2025-12-09T16:36:09Z,ИСТИНА,ЛОЖЬ,10.84,-16.76,663,Sample note 5 at 2025-12-09T16:36:09Z,telemetry_20251209_164109.csv
2025-12-09T16:37:09Z,ИСТИНА,ИСТИНА,8.97,-11.00,695,Sample note 6 at 2025-12-09T16:37:09Z,telemetry_20251209_164109.csv
2025-12-09T16:38:09Z,ИСТИНА,ЛОЖЬ,3.71,18.55,809,Sample note 7 at 2025-12-09T16:38:09Z,telemetry_20251209_164109.csv
2025-12-09T16:39:09Z,ЛОЖЬ,ИСТИНА,7.19,-10.93,239,Sample note 8 at 2025-12-09T16:39:09Z,telemetry_20251209_164109.csv
2025-12-09T16:40:09Z,ЛОЖЬ,ИСТИНА,6.53,18.48,152,Sample note 9 at 2025-12-09T16:40:09Z,telemetry_20251209_164109.csv
2025-12-09T16:41:09Z,ИСТИНА,ИСТИНА,5.27,-25.65,48,Sample note 10 at 2025-12-09T16:41:09Z,telemetry_20251209_164109.csv
