recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 10:36:13,FALSE,FALSE,9.97,-12.09,112,Sample note 1 at 2025-12-06 10:36:13,telemetry_20251206_104513.csv
2025-12-06 10:37:13,FALSE,FALSE,10.34,-24.46,246,Sample note 2 at 2025-12-06 10:37:13,telemetry_20251206_104513.csv
2025-12-06 10:38:13,FALSE,FALSE,3.95,71.02,748,Sample note 3 at 2025-12-06 10:38:13,telemetry_20251206_104513.csv
2025-12-06 10:39:13,FALSE,FALSE,7.25,-14.18,938,Sample note 4 at 2025-12-06 10:39:13,telemetry_20251206_104513.csv
2025-12-06 10:40:13,FALSE,TRUE,7.99,-28.91,911,Sample note 5 at 2025-12-06 10:40:13,telemetry_20251206_104513.csv
2025-12-06 10:41:13,TRUE,TRUE,10.39,36.82,370,Sample note 6 at 2025-12-06 10:41:13,telemetry_20251206_104513.csv
2025-12-06 10:42:13,FALSE,TRUE,11.52,27.26,27,Sample note 7 at 2025-12-06 10:42:13,telemetry_20251206_104513.csv
2025-12-06 10:43:13,TRUE,TRUE,8.35,50.69,939,Sample note 8 at 2025-12-06 10:43:13,telemetry_20251206_104513.csv
2025-12-06 10:44:13,TRUE,FALSE,6.46,73.19,201,Sample note 9 at 2025-12-06 10:44:13,telemetry_20251206_104513.csv
2025-12-06 10:45:13,TRUE,FALSE,9.93,48.72,267,Sample note 10 at 2025-12-06 10:45:13,telemetry_20251206_104513.csv
