recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-09T21:02:38Z,ИСТИНА,ЛОЖЬ,11.07,-0.76,608,Sample note 1 at 2025-12-09T21:02:38Z,telemetry_20251209_211138.csv
2025-12-09T21:03:38Z,ИСТИНА,ИСТИНА,11.45,20.67,953,Sample note 2 at 2025-12-09T21:03:38Z,telemetry_20251209_211138.csv
2025-12-09T21:04:38Z,ИСТИНА,ИСТИНА,3.45,69.97,48,Sample note 3 at 2025-12-09T21:04:38Z,telemetry_20251209_211138.csv
2025-12-09T21:05:38Z,ИСТИНА,ЛОЖЬ,10.01,-34.58,672,Sample note 4 at 2025-12-09T21:05:38Z,telemetry_20251209_211138.csv
2025-12-09T21:06:38Z,ИСТИНА,ИСТИНА,12.26,30.70,942,Sample note 5 at 2025-12-09T21:06:38Z,telemetry_20251209_211138.csv
2025-12-09T21:07:38Z,ИСТИНА,ИСТИНА,7.64,13.06,752,Sample note 6 at 2025-12-09T21:07:38Z,telemetry_20251209_211138.csv
2025-12-09T21:08:38Z,ИСТИНА,ИСТИНА,8.70,-22.21,360,Sample note 7 at 2025-12-09T21:08:38Z,telemetry_20251209_211138.csv
2025-12-09T21:09:38Z,ЛОЖЬ,ЛОЖЬ,4.85,5.59,689,Sample note 8 at 2025-12-09T21:09:38Z,telemetry_20251209_211138.csv
2025-12-09T21:10:38Z,ЛОЖЬ,ИСТИНА,4.91,35.83,529,Sample note 9 at 2025-12-09T21:10:38Z,telemetry_20251209_211138.csv
2025-12-09T21:11:38Z,ИСТИНА,ЛОЖЬ,7.70,56.38,182,Sample note 10 at 2025-12-09T21:11:38Z,telemetry_20251209_211138.csv
