recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 10:29:57,TRUE,FALSE,8.80,11.72,48,Sample note 1 at 2025-12-06 10:29:57,telemetry_20251206_103857.csv
2025-12-06 10:30:57,FALSE,FALSE,3.84,64.37,505,Sample note 2 at 2025-12-06 10:30:57,telemetry_20251206_103857.csv
2025-12-06 10:31:57,TRUE,FALSE,5.07,65.40,91,Sample note 3 at 2025-12-06 10:31:57,telemetry_20251206_103857.csv
2025-12-06 10:32:57,FALSE,TRUE,3.49,-41.33,56,Sample note 4 at 2025-12-06 10:32:57,telemetry_20251206_103857.csv
2025-12-06 10:33:57,TRUE,FALSE,4.34,-32.81,469,Sample note 5 at 2025-12-06 10:33:57,telemetry_20251206_103857.csv
2025-12-06 10:34:57,TRUE,FALSE,5.68,27.34,642,Sample note 6 at 2025-12-06 10:34:57,telemetry_20251206_103857.csv
2025-12-06 10:35:57,FALSE,TRUE,3.83,-0.01,986,Sample note 7 at 2025-12-06 10:35:57,telemetry_20251206_103857.csv
2025-12-06 10:36:57,FALSE,TRUE,11.54,-38.80,828,Sample note 8 at 2025-12-06 10:36:57,telemetry_20251206_103857.csv
2025-12-06 10:37:57,TRUE,FALSE,6.46,8.80,76,Sample note 9 at 2025-12-06 10:37:57,telemetry_20251206_103857.csv
2025-12-06 10:38:57,TRUE,FALSE,8.22,26.18,250,Sample note 10 at 2025-12-06 10:38:57,telemetry_20251206_103857.csv
