recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 10:57:17,TRUE,TRUE,7.81,34.61,909,Sample note 1 at 2025-12-06 10:57:17,telemetry_20251206_110617.csv
2025-12-06 10:58:17,TRUE,TRUE,8.13,79.57,615,Sample note 2 at 2025-12-06 10:58:17,telemetry_20251206_110617.csv
2025-12-06 10:59:17,TRUE,FALSE,11.64,25.12,245,Sample note 3 at 2025-12-06 10:59:17,telemetry_20251206_110617.csv
2025-12-06 11:00:17,TRUE,TRUE,4.35,-27.43,11,Sample note 4 at 2025-12-06 11:00:17,telemetry_20251206_110617.csv
2025-12-06 11:01:17,TRUE,FALSE,9.61,-31.52,827,Sample note 5 at 2025-12-06 11:01:17,telemetry_20251206_110617.csv
2025-12-06 11:02:17,FALSE,TRUE,10.99,-21.83,746,Sample note 6 at 2025-12-06 11:02:17,telemetry_20251206_110617.csv
2025-12-06 11:03:17,FALSE,FALSE,7.96,-18.86,718,Sample note 7 at 2025-12-06 11:03:17,telemetry_20251206_110617.csv
2025-12-06 11:04:17,TRUE,FALSE,11.70,5.85,651,Sample note 8 at 2025-12-06 11:04:17,telemetry_20251206_110617.csv
2025-12-06 11:05:17,TRUE,FALSE,5.70,-29.64,959,Sample note 9 at 2025-12-06 11:05:17,telemetry_20251206_110617.csv
2025-12-06 11:06:17,TRUE,TRUE,6.78,62.78,86,Sample note 10 at 2025-12-06 11:06:17,telemetry_20251206_110617.csv
