recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 11:20:09,TRUE,FALSE,5.76,54.28,656,Sample note 1 at 2025-12-06 11:20:09,telemetry_20251206_112909.csv
2025-12-06 11:21:09,TRUE,FALSE,6.96,38.14,31,Sample note 2 at 2025-12-06 11:21:09,telemetry_20251206_112909.csv
2025-12-06 11:22:09,TRUE,FALSE,11.58,37.18,313,Sample note 3 at 2025-12-06 11:22:09,telemetry_20251206_112909.csv
2025-12-06 11:23:09,FALSE,FALSE,8.23,4.07,711,Sample note 4 at 2025-12-06 11:23:09,telemetry_20251206_112909.csv
2025-12-06 11:24:09,FALSE,FALSE,4.65,-11.99,910,Sample note 5 at 2025-12-06 11:24:09,telemetry_20251206_112909.csv
2025-12-06 11:25:09,TRUE,TRUE,6.80,-18.57,126,Sample note 6 at 2025-12-06 11:25:09,telemetry_20251206_112909.csv
2025-12-06 11:26:09,FALSE,FALSE,3.88,-42.74,482,Sample note 7 at 2025-12-06 11:26:09,telemetry_20251206_112909.csv
2025-12-06 11:27:09,FALSE,FALSE,9.17,-29.56,918,Sample note 8 at 2025-12-06 11:27:09,telemetry_20251206_112909.csv
2025-12-06 11:28:09,FALSE,FALSE,6.96,68.49,772,Sample note 9 at 2025-12-06 11:28:09,telemetry_20251206_112909.csv
2025-12-06 11:29:09,FALSE,FALSE,7.72,-45.89,787,Sample note 10 at 2025-12-06 11:29:09,telemetry_20251206_112909.csv
