recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 10:19:56,FALSE,TRUE,12.56,-29.00,806,Sample note 1 at 2025-12-06 10:19:56,telemetry_20251206_102856.csv
2025-12-06 10:20:56,FALSE,TRUE,5.44,-20.41,646,Sample note 2 at 2025-12-06 10:20:56,telemetry_20251206_102856.csv
2025-12-06 10:21:56,TRUE,TRUE,11.39,-5.32,646,Sample note 3 at 2025-12-06 10:21:56,telemetry_20251206_102856.csv
2025-12-06 10:22:56,FALSE,TRUE,6.16,75.42,413,Sample note 4 at 2025-12-06 10:22:56,telemetry_20251206_102856.csv
2025-12-06 10:23:56,TRUE,FALSE,8.69,13.81,548,Sample note 5 at 2025-12-06 10:23:56,telemetry_20251206_102856.csv
2025-12-06 10:24:56,FALSE,FALSE,11.74,-42.36,722,Sample note 6 at 2025-12-06 10:24:56,telemetry_20251206_102856.csv
2025-12-06 10:25:56,FALSE,FALSE,10.19,32.64,573,Sample note 7 at 2025-12-06 10:25:56,telemetry_20251206_102856.csv
2025-12-06 10:26:56,TRUE,TRUE,5.73,5.93,339,Sample note 8 at 2025-12-06 10:26:56,telemetry_20251206_102856.csv
2025-12-06 10:27:56,FALSE,TRUE,11.65,4.52,959,Sample note 9 at 2025-12-06 10:27:56,telemetry_20251206_102856.csv
2025-12-06 10:28:56,TRUE,TRUE,9.87,74.62,267,Sample note 10 at 2025-12-06 10:28:56,telemetry_20251206_102856.csv
