recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-09 12:06:42,TRUE,FALSE,12.42,-14.34,324,Sample note 1 at 2025-12-09 12:06:42,telemetry_20251209_121542.csv
2025-12-09 12:07:42,FALSE,TRUE,9.24,48.23,752,Sample note 2 at 2025-12-09 12:07:42,telemetry_20251209_121542.csv
2025-12-09 12:08:42,FALSE,TRUE,4.18,-3.55,530,Sample note 3 at 2025-12-09 12:08:42,telemetry_20251209_121542.csv
2025-12-09 12:09:42,FALSE,TRUE,6.40,-40.31,251,Sample note 4 at 2025-12-09 12:09:42,telemetry_20251209_121542.csv
2025-12-09 12:10:42,TRUE,FALSE,12.34,-17.66,840,Sample note 5 at 2025-12-09 12:10:42,telemetry_20251209_121542.csv
2025-12-09 12:11:42,TRUE,TRUE,8.43,-7.08,381,Sample note 6 at 2025-12-09 12:11:42,telemetry_20251209_121542.csv
2025-12-09 12:12:42,TRUE,FALSE,5.63,37.28,165,Sample note 7 at 2025-12-09 12:12:42,telemetry_20251209_121542.csv
2025-12-09 12:13:42,TRUE,FALSE,9.77,45.32,169,Sample note 8 at 2025-12-09 12:13:42,telemetry_20251209_121542.csv
2025-12-09 12:14:42,TRUE,FALSE,9.65,42.81,320,Sample note 9 at 2025-12-09 12:14:42,telemetry_20251209_121542.csv
2025-12-09 12:15:42,FALSE,FALSE,3.87,-16.42,282,Sample note 10 at 2025-12-09 12:15:42,telemetry_20251209_121542.csv
