recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 07:30:33,FALSE,TRUE,9.01,-20.27,59,Sample note 1 at 2025-12-06 07:30:33,telemetry_20251206_073933.csv
2025-12-06 07:31:33,FALSE,TRUE,9.97,-43.10,869,Sample note 2 at 2025-12-06 07:31:33,telemetry_20251206_073933.csv
2025-12-06 07:32:33,TRUE,FALSE,8.13,79.14,436,Sample note 3 at 2025-12-06 07:32:33,telemetry_20251206_073933.csv
2025-12-06 07:33:33,FALSE,TRUE,4.89,41.04,943,Sample note 4 at 2025-12-06 07:33:33,telemetry_20251206_073933.csv
2025-12-06 07:34:33,FALSE,FALSE,7.94,-49.77,908,Sample note 5 at 2025-12-06 07:34:33,telemetry_20251206_073933.csv
2025-12-06 07:35:33,FALSE,FALSE,8.93,32.59,126,Sample note 6 at 2025-12-06 07:35:33,telemetry_20251206_073933.csv
2025-12-06 07:36:33,FALSE,TRUE,8.76,30.78,109,Sample note 7 at 2025-12-06 07:36:33,telemetry_20251206_073933.csv
2025-12-06 07:37:33,FALSE,FALSE,7.22,-11.25,599,Sample note 8 at 2025-12-06 07:37:33,telemetry_20251206_073933.csv
2025-12-06 07:38:33,FALSE,TRUE,6.05,21.91,929,Sample note 9 at 2025-12-06 07:38:33,telemetry_20251206_073933.csv
2025-12-06 07:39:33,TRUE,TRUE,11.15,40.60,114,Sample note 10 at 2025-12-06 07:39:33,telemetry_20251206_073933.csv
