recorded_at,flag_A,flag_B,voltage,temp,count,note,source_file
2025-12-06 07:37:28,FALSE,FALSE,8.40,52.12,916,Sample note 1 at 2025-12-06 07:37:28,telemetry_20251206_074628.csv
2025-12-06 07:38:28,TRUE,FALSE,5.05,-4.96,111,Sample note 2 at 2025-12-06 07:38:28,telemetry_20251206_074628.csv
2025-12-06 07:39:28,TRUE,TRUE,8.07,-19.95,488,Sample note 3 at 2025-12-06 07:39:28,telemetry_20251206_074628.csv
2025-12-06 07:40:28,TRUE,FALSE,6.02,-42.25,385,Sample note 4 at 2025-12-06 07:40:28,telemetry_20251206_074628.csv
2025-12-06 07:41:28,TRUE,TRUE,11.57,4.71,157,Sample note 5 at 2025-12-06 07:41:28,telemetry_20251206_074628.csv
2025-12-06 07:42:28,FALSE,FALSE,7.64,57.99,711,Sample note 6 at 2025-12-06 07:42:28,telemetry_20251206_074628.csv
2025-12-06 07:43:28,FALSE,FALSE,11.81,-4.38,308,Sample note 7 at 2025-12-06 07:43:28,telemetry_20251206_074628.csv
2025-12-06 07:44:28,TRUE,TRUE,10.14,6.77,159,Sample note 8 at 2025-12-06 07:44:28,telemetry_20251206_074628.csv
2025-12-06 07:45:28,FALSE,FALSE,10.89,1.39,410,Sample note 9 at 2025-12-06 07:45:28,telemetry_20251206_074628.csv
2025-12-06 07:46:28,FALSE,TRUE,8.55,40.87,856,Sample note 10 at 2025-12-06 07:46:28,telemetry_20251206_074628.csv
